benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util
encrypt,48,2048,500,8,0.13598299026489258,16.87890625,0.8241653442382812
encrypt,48,2048,500,9,0.12962627410888672,16.87890625,0.8241653442382812
encrypt,48,2048,500,10,0.1331479549407959,16.87890625,0.8241653442382812
encrypt,32,2048,1000,1,0.250014066696167,16.38671875,0.8001327514648438
encrypt,32,2048,1000,2,0.24657249450683594,16.38671875,0.8001327514648438
encrypt,32,2048,1000,3,0.2462315559387207,16.38671875,0.8001327514648438
encrypt,32,2048,1000,4,0.2463996410369873,16.38671875,0.8001327514648438
encrypt,32,2048,1000,5,0.2473461627960205,16.38671875,0.8001327514648438
encrypt,32,2048,1000,6,0.24756932258605957,16.38671875,0.8001327514648438
encrypt,32,2048,1000,7,0.25104212760925293,16.38671875,0.8001327514648438
encrypt,32,2048,1000,8,0.24771976470947266,16.38671875,0.8001327514648438
encrypt,32,2048,1000,9,0.24692249298095703,16.38671875,0.8001327514648438
encrypt,32,2048,1000,10,0.2506093978881836,16.38671875,0.8001327514648438
encrypt,64,2048,20000,1,4.8215415477752686,16.5859375,0.8098602294921875
encrypt,64,2048,20000,2,4.753665208816528,16.5859375,0.8098602294921875
encrypt,64,2048,20000,3,4.746805906295776,16.5859375,0.8098602294921875
encrypt,64,2048,20000,4,4.7480926513671875,16.5859375,0.8098602294921875
encrypt,64,2048,20000,5,4.754817008972168,16.5859375,0.8098602294921875
encrypt,64,2048,20000,6,4.767259359359741,16.5859375,0.8098602294921875
encrypt,64,2048,20000,7,4.747629165649414,16.5859375,0.8098602294921875
encrypt,64,2048,20000,8,4.775489091873169,16.5859375,0.8098602294921875
encrypt,64,2048,20000,9,4.75496506690979,16.5859375,0.8098602294921875
encrypt,64,2048,20000,10,4.755948066711426,16.5859375,0.8098602294921875
encrypt,80,2048,1000,1,0.24961590766906738,16.6328125,0.8121490478515625
encrypt,80,2048,1000,2,0.24791693687438965,16.6328125,0.8121490478515625
encrypt,80,2048,1000,3,0.24850988388061523,16.6328125,0.8121490478515625
encrypt,80,2048,1000,4,0.248124361038208,16.6328125,0.8121490478515625
encrypt,80,2048,1000,5,0.2527744770050049,16.6328125,0.8121490478515625
encrypt,80,2048,1000,6,0.2475731372833252,16.6328125,0.8121490478515625
encrypt,80,2048,1000,7,0.25038790702819824,16.6328125,0.8121490478515625
encrypt,80,2048,1000,8,0.2488698959350586,16.6328125,0.8121490478515625
encrypt,80,2048,1000,9,0.24921369552612305,16.6328125,0.8121490478515625
encrypt,80,2048,1000,10,0.2522420883178711,16.6328125,0.8121490478515625
encrypt,80,2048,35000,1,8.250061988830566,16.95703125,0.8279800415039062
encrypt,80,2048,35000,2,8.244534492492676,16.95703125,0.8279800415039062
encrypt,80,2048,35000,3,8.253318071365356,16.95703125,0.8279800415039062
encrypt,80,2048,35000,4,8.272852897644043,16.95703125,0.8279800415039062
encrypt,80,2048,35000,5,8.260273218154907,16.95703125,0.8279800415039062
encrypt,80,2048,35000,6,8.246926546096802,16.95703125,0.8279800415039062
encrypt,80,2048,35000,7,8.252699613571167,16.95703125,0.8279800415039062
encrypt,80,2048,35000,8,8.260368585586548,16.95703125,0.8279800415039062
encrypt,80,2048,35000,9,8.247650384902954,16.95703125,0.8279800415039062
encrypt,80,2048,35000,10,8.24709701538086,16.95703125,0.8279800415039062
encrypt,64,2048,50000,1,11.901811838150024,17.06640625,0.8333206176757812
encrypt,64,2048,50000,2,11.940537214279175,17.06640625,0.8333206176757812
encrypt,64,2048,50000,3,11.870668649673462,17.06640625,0.8333206176757812
encrypt,64,2048,50000,4,11.867267847061157,17.06640625,0.8333206176757812
encrypt,64,2048,50000,5,11.857866048812866,17.06640625,0.8333206176757812
encrypt,64,2048,50000,6,11.883719444274902,17.06640625,0.8333206176757812
encrypt,64,2048,50000,7,11.90297555923462,17.06640625,0.8333206176757812
encrypt,64,2048,50000,8,11.871038675308228,17.06640625,0.8333206176757812
encrypt,64,2048,50000,9,11.848515033721924,17.06640625,0.8333206176757812
encrypt,64,2048,50000,10,11.553179740905762,17.06640625,0.8333206176757812
encrypt,48,2048,1000,1,0.2538423538208008,16.3125,0.7965087890625
encrypt,48,2048,1000,2,0.24932098388671875,16.3125,0.7965087890625
encrypt,48,2048,1000,3,0.24835467338562012,16.3125,0.7965087890625
encrypt,48,2048,1000,4,0.24791455268859863,16.3125,0.7965087890625
encrypt,48,2048,1000,5,0.24831199645996094,16.3125,0.7965087890625
encrypt,48,2048,1000,6,0.2479100227355957,16.3125,0.7965087890625
