benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util
image-process,32,2048,384K,7,0.09166288375854492,57.44921875,2.8051376342773438
image-process,32,2048,384K,8,0.0921027660369873,57.44921875,2.8051376342773438
image-process,32,2048,384K,9,0.09147405624389648,57.44921875,2.8051376342773438
image-process,32,2048,384K,10,0.09288334846496582,57.44921875,2.8051376342773438
image-process,96,2048,928K,1,0.5808062553405762,112.51953125,5.494117736816406
image-process,96,2048,928K,2,0.5614902973175049,112.51953125,5.494117736816406
image-process,96,2048,928K,3,0.5362329483032227,112.51953125,5.494117736816406
image-process,96,2048,928K,4,0.5577926635742188,112.51953125,5.494117736816406
image-process,96,2048,928K,5,0.5606508255004883,112.51953125,5.494117736816406
image-process,96,2048,928K,6,0.5574193000793457,112.51953125,5.494117736816406
image-process,96,2048,928K,7,0.562171459197998,112.51953125,5.494117736816406
image-process,96,2048,928K,8,0.5591938495635986,112.625,5.499267578125
image-process,96,2048,928K,9,0.5687522888183594,112.625,5.499267578125
image-process,96,2048,928K,10,0.5520148277282715,112.6328125,5.4996490478515625
image-process,16,2048,440K,1,0.26104235649108887,79.125,3.863525390625
image-process,16,2048,440K,2,0.2878396511077881,79.125,3.863525390625
image-process,16,2048,440K,3,0.2828385829925537,79.125,3.863525390625
image-process,16,2048,440K,4,0.283189058303833,79.125,3.863525390625
image-process,16,2048,440K,5,0.28087353706359863,79.125,3.863525390625
image-process,16,2048,440K,6,0.2836480140686035,79.125,3.863525390625
image-process,16,2048,440K,7,0.2834954261779785,79.125,3.863525390625
image-process,16,2048,440K,8,0.28069186210632324,79.125,3.863525390625
image-process,16,2048,440K,9,0.28156614303588867,79.125,3.863525390625
image-process,16,2048,440K,10,0.2853081226348877,79.125,3.863525390625
image-process,80,2048,2.4M,1,0.7379179000854492,127.1796875,6.2099456787109375
image-process,80,2048,2.4M,2,0.6902916431427002,127.1796875,6.2099456787109375
image-process,80,2048,2.4M,3,0.6755702495574951,127.1796875,6.2099456787109375
image-process,80,2048,2.4M,4,0.6824557781219482,127.1796875,6.2099456787109375
